filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
classical.00042.wav,669680,0.2618308067,0.08393872529,0.1341706663,0.002704864834,1326.20344,35780.40557,1326.462426,33984.2078,2171.388119,169391.7956,0.09386497754,0.0002794859012,-0.001259270823,0.01835497655,-0.0006734927301,0.0004830877879,198.7680288,-160.6461182,2433.841064,164.2802277,482.2609558,-48.75534058,184.8510437,1.662767172,111.5872955,-7.611216068,99.48326111,-2.66230011,33.3106308,-11.04317188,32.23439407,-6.996154785,36.89035797,-8.096745491,39.83501434,1.253089309,43.81361008,-5.36745739,52.33317947,-4.139778614,46.61989975,-5.426041126,59.91149521,-1.66424787,78.38607025,-3.094003201,85.7803421,-1.251234055,50.20069885,-6.087149143,53.03954697,-1.028055191,72.06650543,-4.122477055,52.48456573,-1.506042838,103.91996,classical
classical.00043.wav,661676,0.1910173893,0.08189064264,0.115341574,0.002917222446,1063.074682,119707.8295,1552.266186,164231.6505,1610.73522,1105852.604,0.05100896353,0.0002268320975,0.001143037342,0.01504981425,0.0004529040598,0.0002706374216,129.1992188,-249.6342621,3649.656982,161.597168,573.8983765,10.15954494,712.68927,-3.066418171,166.0101929,-0.5780752301,78.50855255,-2.063037157,52.67160416,-12.19624043,60.8955307,-8.614082336,58.27632141,-14.63942719,46.5681839,-12.05017662,53.611866,-12.29947281,45.28317642,-7.162609577,59.18354797,-7.878400326,43.54180145,-2.084011793,54.51794052,-2.910280228,70.19493866,-0.8599869609,98.57048035,-3.974726439,112.0128479,-0.8900921345,119.4751663,-3.994061232,95.88213348,-3.890931606,77.70813751,classical
classical.00044.wav,661794,0.2522919178,0.08599728346,0.01792615093,4.47E-05,1181.340097,114510.0696,1411.881657,96394.16016,2032.722717,568182.088,0.07171012483,0.0005432708442,0.0001811401889,0.0003362175776,6.16E-05,4.44E-06,80.74951172,-402.1960144,2900.547119,154.0128021,1287.983765,-15.23430538,321.3044128,15.30642796,200.5610199,-3.071419239,139.2926025,-3.169816256,136.8105927,-9.762608528,168.2359772,-17.31507111,147.9051666,-12.30824375,135.8361969,-7.91102314,173.5390625,-7.10622263,126.3807144,-0.2997578681,133.4200745,1.53147769,122.2615128,-1.461338043,105.7924423,-1.72616446,134.3531036,1.848421335,61.70780182,5.031433105,110.9642563,-0.7575604916,108.3181763,-0.139755398,137.7570343,-2.850241184,226.4373322,classical
classical.00045.wav,665280,0.2361487299,0.08398240805,0.1383545101,0.001745451591,1176.477463,25044.20624,1504.127893,31109.79981,1903.237004,100678.9963,0.06226149339,0.0002535704149,0.0008028725861,0.01727697067,0.0008421155508,0.0009364623111,184.5703125,-171.1051788,1642.672852,156.9305725,251.652359,-21.84981918,159.6888275,5.337416172,188.0473785,-4.054869175,111.0588226,-3.720825911,78.25244141,-8.906785011,87.87139893,-4.932888031,87.30036163,-7.912198067,103.4658661,-5.397177696,95.23809052,-9.334654808,121.203537,-6.601844788,87.54117584,-7.792888165,90.53684235,-1.348704696,82.03830719,-3.54823947,76.62268066,-2.859707117,46.03429031,-3.882557869,51.16415787,0.2918027341,93.17752075,-3.436378717,123.3230286,-0.9223742485,102.7481232,classical
classical.00046.wav,661760,0.3468033373,0.07861708105,0.1150993034,0.0003568214306,1878.382005,85699.96273,1964.688409,53244.69926,3633.324176,469249.9247,0.1115758532,0.0006029248478,-0.0005751405843,0.009110401385,-0.001549308538,0.001111980993,129.1992188,-85.28141022,549.1761475,118.4471893,373.9510193,-31.4813652,72.91120148,20.28513718,38.52891922,-4.419133663,51.38152695,6.912792206,42.77172852,-10.95602036,30.93986893,-1.626421213,26.39950943,-7.365120411,27.18908691,-3.016963243,46.31801605,-4.439848423,28.13181877,-1.413758159,44.25894165,-4.253591537,36.15852737,-4.169991493,24.96787453,-3.974399805,28.63612938,0.2809991539,29.99560738,-3.394369364,35.61369705,1.692993283,24.51564598,-3.680548429,66.97021484,-3.433260679,59.92992401,classical
classical.00047.wav,661794,0.2585114837,0.08228709549,0.009495301172,2.77E-05,1173.883591,23792.43651,1517.225806,15804.93255,2082.72538,156427.1543,0.06634016398,0.0004204725195,-0.000921207713,0.0001056070323,-6.47E-05,1.46E-06,123.046875,-436.858429,3777.338867,154.1332245,166.6451263,-19.90319252,176.3994904,20.1828289,148.7931976,3.171194077,97.32641602,0.461730063,71.29070282,-6.528066635,45.32804489,-4.611454487,35.73120117,-10.0690527,58.83709335,-6.159064293,66.26721954,-4.532596588,67.62062073,-2.766376495,57.52556992,-5.221075535,58.92656326,-7.373968124,62.77530289,-6.994013786,55.30545425,-3.213460922,55.22327042,-0.3701198399,61.91147232,2.221200943,55.45000839,2.573264599,113.233757,4.475614548,162.2620544,classical
classical.00048.wav,663520,0.2963742912,0.08192938566,0.1608574092,0.003165702336,1513.870637,548932.6248,1640.492674,267135.4693,2766.775682,2499264.203,0.08720002351,0.001832675142,-0.000348461821,0.02224897966,-0.001066556317,0.001421652385,172.265625,-124.0537491,8777.401367,148.618042,2507.36792,-21.55851364,421.7954712,17.41118431,222.5388184,-1.436457634,115.6615219,4.125786781,113.0140228,-7.022972584,44.39386368,-5.129216671,61.91659546,-5.84197855,76.84557343,5.006770611,55.66320801,-6.218872547,39.32697296,-1.900928974,51.73535156,-0.900849402,55.16232681,-2.416077375,59.21991348,-4.322315216,51.33725739,-0.8657280207,57.92823029,-4.695435524,46.06024933,-2.247864962,53.62526703,-5.165849209,55.77036285,-3.224920511,84.38813019,classical
classical.00049.wav,661408,0.3115868568,0.08137493581,0.1238120794,0.004037758335,2224.870164,338111.6143,2274.309912,102208.0328,4467.431319,1624621.67,0.1094464281,0.001174314722,-0.0006104395725,0.01389178913,-0.0009993904969,0.001326655736,103.359375,-98.32328796,3454.804932,98.35693359,562.1702881,-20.49176025,123.7411118,18.81813812,123.7807159,-2.096720457,49.2555809,2.663570166,30.37750626,-7.30994606,37.88899994,-3.586928368,28.47598457,-7.986064911,34.00452805,-1.916308761,44.90365219,-4.727487087,60.41417694,0.6270755529,36.60373306,-2.591273069,39.63416672,-1.470525265,57.46819305,-3.170650244,38.73823166,0.6576265693,34.42169952,-4.816373825,39.30101776,-2.217761278,32.56208801,-3.808979988,44.22926712,0.2337896824,52.58701324,classical
classical.00050.wav,661794,0.2860925198,0.08430293202,0.007976115681,1.67E-05,1170.028076,48596.25336,1595.365294,52758.97072,2360.084027,237637.3849,0.04948709699,0.0002177062172,0.0001803828927,6.89E-05,0.0001739146683,1.58E-06,107.6660156,-449.527832,4615.275391,151.5198364,454.9854126,-12.76174259,133.1325378,44.26583481,45.41229248,6.236341953,38.46512222,4.053187847,20.84792137,-1.483168364,30.66543961,-1.61890161,37.54265213,-2.489429235,29.26812935,-4.291277885,19.37173271,-9.667424202,22.04761124,-1.348427534,25.41762733,0.1358946562,48.17541504,3.716157436,107.2946167,5.287182808,99.46929932,1.215415359,38.96204376,-2.28744626,47.51486206,-4.109840393,43.30609512,-1.811350703,30.78873634,1.229756117,42.02021027,classical
classical.00051.wav,661344,0.3813942373,0.0857751891,0.08053867519,0.003168915864,1527.629816,232340.1468,2079.663702,196151.0119,3220.847191,1525020.877,0.06010507873,0.001602091156,-0.0005113665247,0.005715495441,-0.00129142974,0.001145081362,135.9991776,-230.2445526,28243.4375,119.1512909,1155.121948,-1.050998926,1083.187256,28.38791656,96.07318115,10.00870991,138.4486237,16.12883568,74.13329315,4.791749001,66.3611908,6.190906525,36.06669617,0.9473567009,34.04320526,5.912571907,40.89796448,-1.178274393,55.32722855,3.573959589,40.09753799,-2.100357533,39.33706665,-0.9053667784,34.09872437,-1.850414395,29.01795387,-0.001897239126,39.30205154,-2.796700001,35.70686722,2.336203575,41.14361954,-1.440900087,66.39492798,2.739942551,60.93847275,classical
classical.00052.wav,661794,0.3878121376,0.08593204618,0.05546330288,0.001286968472,2411.586618,421150.8685,2435.920257,199724.1583,4993.538147,2202921.095,0.1269315998,0.002332659071,7.75E-05,0.002413538285,0.0001971620513,0.0006839741836,161.4990234,-186.6319733,9603.180664,86.64537048,929.1135254,-15.72755146,593.0079956,14.73683453,110.4872284,-2.204741001,98.79077148,6.256115437,102.511673,-0.892064333,39.58817291,0.6570257545,50.24063873,-6.092410088,120.0245209,-5.223966122,182.8389893,-7.879560471,155.8359833,-1.726939201,86.47122955,-4.704252243,102.156395,-2.049312353,98.24977875,1.432569742,57.02797699,2.786587954,64.75006104,3.316521168,60.98043442,3.114957094,133.2805481,-4.411282539,78.12748718,-5.034923553,64.10726929,classical
classical.00053.wav,670120,0.3041040301,0.07911277562,0.1383577287,0.003140370129,1462.3063,115917.3759,1555.795479,94062.90261,2740.05486,583676.478,0.08767017105,0.0005364494837,-0.0003548058157,0.01777896099,-0.001196330064,0.001085192198,215.3320313,-121.8143387,5211.674316,149.6727142,910.6314087,-42.84595871,252.1533661,24.48899078,126.0713806,-5.412307262,116.2868271,10.66771507,64.12373352,-2.828141689,69.02709198,0.7871521115,40.79602051,-6.399395466,47.48451996,4.483000755,35.21425629,-1.224386096,39.18080521,1.259755611,43.36550903,-1.198542476,31.12794876,-2.407365561,36.80614471,-1.730483294,42.6922226,1.421269536,37.8230629,-1.367631555,35.89242554,0.9497942328,35.8904686,-5.565868855,35.84759521,-1.929738045,26.49357224,classical
classical.00054.wav,672282,0.3195151687,0.0923525095,0.1741567999,0.002275926061,1702.263184,118940.5808,1602.833268,56737.2375,2820.964322,420404.4259,0.115074959,0.001497649881,-0.003956138622,0.02116899751,-0.00220910483,0.00351172965,95.703125,-108.0352936,4243.883789,127.2728806,782.3312378,-44.9522171,276.9136353,31.24362564,159.2939453,4.355782986,429.1338806,-4.945937157,115.3682098,-15.87752056,251.8507843,14.63061714,297.9985352,-7.78874445,135.0576019,-1.210603237,276.1638794,2.831526756,321.0611267,17.27196884,295.2503357,-4.097477436,259.0656433,1.66623354,123.9037018,0.6687933207,195.8886719,4.612271786,122.2721024,-9.870930672,80.65197754,-3.238667727,66.87304688,-3.09794116,63.57633591,1.873869419,65.6651001,classical
classical.00055.wav,661794,0.1865940839,0.08226555586,0.01306298096,0.0001127806536,1079.408764,145850.1473,1388.37864,180247.7043,1764.407016,703247.0152,0.05933844499,0.0005204484769,0.0002387649292,0.0002767276892,5.46E-05,9.56E-07,78.30255682,-483.9385071,4518.950195,144.207489,1623.61731,1.375232577,479.106781,8.090772629,135.0023193,4.930779457,115.5488434,-2.314972878,56.30019379,-2.747194529,47.17103958,-6.843307972,43.01512527,-10.15343761,58.58700562,-8.06420517,73.86780548,-7.145673752,60.02199173,-10.55360794,66.39188385,-7.78283596,115.2004395,-2.953631401,123.1251907,-0.2585201859,73.31062317,4.308153629,151.4836426,5.301958561,201.5107727,0.1817298383,169.5218964,-4.546946526,170.506134,-1.888709426,278.7047424,classical
classical.00056.wav,663080,0.3130445182,0.07864723355,0.1898296922,0.003639199771,1681.225473,94230.98992,1708.592979,53859.9816,3078.209602,369380.5633,0.09672226141,0.0006888062033,-0.0006455021794,0.03440430388,-0.00115957798,0.001243237173,95.703125,-81.06881714,2710.287598,129.0519714,374.2789001,-42.45161438,140.6335602,33.14112473,116.4981537,5.686828613,101.2645035,-6.506629467,100.7015457,-2.272936821,94.58847046,7.403286457,87.44356537,-18.70931244,64.51554871,2.476948023,44.75345993,3.738560915,74.00667572,1.88814497,48.32824707,-10.07089233,58.79330444,0.9884054661,37.44906235,-3.578593969,37.98313141,-6.169908524,39.05137253,-8.033431053,35.72734451,3.778492451,39.04521561,-5.057116032,35.11896515,-0.873967886,47.42080307,classical
classical.00057.wav,661794,0.2538405657,0.08870042115,0.01678586006,9.16E-05,1751.119563,388652.4983,1929.788782,182096.1092,3235.576104,2038218.017,0.09522957149,0.001664752072,0.0002082418941,0.0002844135161,0.0001061443691,2.46E-05,107.6660156,-367.0795593,8880.474609,112.8555222,1441.862671,-18.75359344,389.894104,10.18005943,229.1873016,-1.612913609,98.9601593,3.799886942,69.61901855,0.9236705303,71.0830307,5.06531477,82.36239624,-5.364200592,172.5519714,-9.513913155,165.0025787,-8.492563248,89.5298996,-1.788250208,102.0318451,1.284910321,178.6097717,-3.87962985,118.055191,-2.646185398,136.9291992,-1.065398574,101.92202,-1.279927611,56.06416702,-2.502557039,97.11076355,-2.57021904,208.8498688,-4.065904617,152.0309906,classical
classical.00058.wav,661794,0.2656057775,0.08777383715,0.03000552952,0.0001234940573,1137.99553,33773.0078,1480.566388,63469.68788,1821.312627,220290.5312,0.08184394335,0.0006910638544,-0.0008455613279,0.00096323248,-0.0003509203671,7.17E-06,143.5546875,-349.9388428,1759.282837,161.8268127,337.9727478,-3.370240211,269.212677,14.19544888,77.29925537,5.771660328,56.73682022,3.526034832,57.22939682,2.964038372,56.95095444,-7.113631725,72.60509491,-7.914619923,95.67677307,-0.3415028751,165.3679199,2.859117985,102.9768677,-2.490217686,97.57423401,-6.781764984,142.4031982,-8.830839157,83.35004425,-6.672370434,93.17040253,-4.896298409,84.32409668,0.1147690341,94.08202362,4.251422882,142.7585144,5.079310417,81.05242157,2.604297876,137.2857666,classical
classical.00059.wav,661794,0.2826412916,0.08270084113,0.0691473186,0.001283841673,1551.198031,123269.6077,1651.166213,69178.7562,2840.958923,438169.3632,0.09326625036,0.0009096002337,-0.0006495609414,0.004201845266,-0.0005936220987,0.0004928045091,117.4538352,-197.1920929,5622.181152,137.4040222,607.7245483,-34.15598297,417.5942688,25.36267471,86.01402283,-5.277171135,46.06053162,-2.77517128,43.064888,-9.498249054,36.5268898,-7.608982086,39.63622665,-7.652765274,48.31713486,-5.666132927,42.2792244,-4.379935741,52.32417297,-5.424618244,50.79363632,-3.534874201,48.08898926,-5.658737659,34.72130966,-1.889983416,37.39240646,-2.880207539,34.10818481,-3.483163595,34.75138855,-4.029826164,48.35016632,-7.297965527,57.27827072,-4.188187122,108.3930664,classical
classical.00060.wav,661794,0.305331707,0.08251687884,0.06875481457,0.0007265173481,1803.912154,175110.1712,1898.33293,125435.6232,3367.006915,864617.2856,0.1040197669,0.001005724547,-0.0009362472338,0.003595933318,-0.0006397023099,0.0005288383691,123.046875,-166.3934784,3270.445557,122.1194153,694.8833618,-32.11149979,223.4049683,16.68393898,59.45261765,-5.395673752,43.0842247,-2.486983061,43.51173782,-9.820252419,30.34912109,-4.901546478,31.17816734,-6.964920998,39.08467865,-4.573854923,44.0532341,-6.645280361,54.89875793,-5.4910326,36.47483826,-5.368008614,41.92275238,-4.962776184,41.56060791,-2.783656836,53.5948143,-3.184638262,36.88585281,-4.076643944,38.04943085,-3.550935268,54.20550537,-4.643793583,50.4001503,-1.171015739,62.34213638,classical
classical.00061.wav,661794,0.2817732096,0.08336717635,0.04819563031,0.0009107628721,1322.070442,211072.8537,1590.415615,209024.63,2473.628791,1307762.437,0.07610465608,0.0007734412099,-0.0005897825467,0.002466038102,-0.0005680171307,0.000210299404,151.9990809,-274.359375,7379.916504,148.3734283,688.7709961,-20.32382011,620.2120361,21.79186821,93.64061737,7.950322151,191.1426086,3.786221504,102.5842056,-2.22853756,52.45847321,-6.084719181,70.11743164,-5.624156475,49.20278931,-6.696157455,54.27140045,-5.912067413,74.15071869,-4.588786602,87.92568207,-1.535086632,84.63184357,-3.027743578,112.0956497,-4.696214199,125.8739624,-7.713763714,84.96702576,-7.215487003,103.1824951,-5.410744667,82.36806488,-5.248799801,92.28232574,-5.265856266,87.54341888,classical
classical.00062.wav,661794,0.3201695383,0.08882930875,0.03893661126,0.001309966901,1474.667852,445988.6113,1813.11502,265046.6001,2809.641685,2676310.929,0.07402917754,0.001234827739,-0.0005951284547,0.001619600924,-0.0005412956234,0.0004090235161,89.10290948,-305.4315186,19525.79102,135.9376526,1054.777466,-11.76709366,460.9075928,18.22266197,108.3720016,10.36874771,148.554306,3.004951,61.80759811,-5.594763756,87.07579803,0.1486861557,43.61766052,-1.351224661,53.37911987,-1.872998357,33.56843185,-3.211319685,50.00800705,-6.74624157,45.31135941,-2.694085598,59.94433975,-5.596806049,29.57612419,-4.531134129,31.03321457,-4.791563034,37.09947205,-5.366228104,56.00704575,-2.623396158,43.43452835,-5.833599091,43.15237045,-6.924807072,47.63422012,classical
classical.00063.wav,661794,0.2268728614,0.08593015373,0.02014625818,0.0001811569382,690.2008583,7911.251394,1358.397678,77909.34778,749.1406363,14686.11855,0.03604482369,4.41E-05,-0.001567879342,0.0005347971455,-0.0002246468503,9.44E-06,95.703125,-465.9222717,1487.959839,180.2020721,434.3145752,56.68280029,323.6080017,11.03125,137.3905182,5.835222721,48.87802887,0.7342116833,48.29291153,-3.962383747,43.86505508,-5.885416508,43.3262825,-8.461982727,42.88568115,-9.784011841,41.5594902,-7.692601681,49.60988998,-3.254734755,45.16657257,-1.857446194,50.97629547,-4.006843567,62.99233246,-4.101009369,74.29328156,-2.468192816,83.55065918,-2.357403994,65.31030273,-2.993993282,56.04184723,-3.226026297,59.75405884,-1.715073705,36.40593719,classical
classical.00064.wav,661794,0.1990084499,0.08209504187,0.012561474,0.000192145133,1117.850336,94781.42376,1944.507902,321427.3559,1872.739179,1857624.304,0.04228787522,0.0001541295608,-0.0009633487789,0.0003082032199,-0.0001561255194,1.30E-05,89.10290948,-498.724762,4589.071777,145.6916046,904.1428833,46.5360527,819.4249878,15.26536846,232.4145813,3.058496237,93.28177643,-0.8369662762,86.21218109,-5.227452755,81.53376007,-6.211699486,62.73082733,-3.818588972,74.42902374,0.07846156508,105.4091873,2.723050356,86.95188904,2.221652508,58.48679733,0.236477688,75.28290558,-0.4662347734,59.58538818,-0.8813534975,44.44736862,0.583057344,39.48192978,3.288136482,54.48659897,2.316113472,46.10434723,-2.570249796,38.01267624,-4.81921339,49.43527222,classical
classical.00065.wav,661794,0.2071802616,0.08500397205,0.02924321033,0.0005057048984,828.7510282,14777.99424,1325.474971,111976.6084,1013.675953,75458.87986,0.04750791522,0.0002149192384,-0.001673414372,0.001201432548,-0.000130787841,3.95E-05,123.046875,-421.6164551,4854.226074,172.842392,629.0365601,28.05224991,1036.394043,-2.562525272,175.8719635,-3.584569216,117.0303955,-4.865512848,93.67502594,-8.893527031,107.2503128,-10.70395565,119.3434219,-7.681036472,104.7550049,-7.955805302,100.2136612,-7.324606895,127.2867279,-2.70902586,183.0722351,-0.9145427346,164.8735352,-4.220645905,84.283638,-8.437570572,59.73442841,-8.412958145,58.83539963,-4.13720417,64.81488037,-0.4044387341,54.83904266,0.09541399777,79.3277359,-0.2779145539,134.7821503,classical
classical.00066.wav,661794,0.1870638728,0.08160408586,0.03179438785,0.0005477804807,794.9550524,34684.49161,1295.505082,123705.4537,1007.68063,247747.0469,0.04502194811,9.37E-05,-0.001815056428,0.001346511883,-0.0001323049364,4.38E-05,135.9991776,-429.1732483,4260.853027,175.1746368,895.7357178,31.85898781,767.7521362,4.301975727,150.5161285,1.034889936,95.12921906,-5.77147913,67.1100769,-9.49033165,66.34815979,-11.28026676,78.12504578,-10.57399464,63.76070786,-8.665821075,72.76000214,-6.329770565,106.7217484,-1.67541194,121.0181274,0.8259353042,136.7699432,-0.1823318899,99.93440247,0.02300841361,121.0949554,0.1985003948,126.5311508,-1.852693915,79.09062958,-4.415913105,70.77590179,-4.965116501,73.4750061,-4.612737656,88.92877197,classical
classical.00067.wav,661794,0.2673612833,0.08992481232,0.03172246739,0.001332762302,1117.992309,457906.5626,1701.59544,577986.0857,1993.045334,4186899.072,0.04635726327,0.0002729056135,-0.00105104642,0.001970579615,-0.0002398703218,8.26E-05,143.5546875,-413.4417114,11553.09961,143.4786987,2294.490234,31.3044014,1396.175171,14.02449512,182.8864288,1.512248755,167.1439514,-2.294590235,95.03401947,-6.4661479,108.454361,-8.101449013,117.1965408,-5.929848671,73.78709412,-4.474499226,74.23182678,-2.798327684,63.13795471,-0.8140913248,52.04973984,-1.214225411,71.77336884,-2.383761406,100.6047668,-3.80340004,81.77754974,-3.51393199,44.60554886,-2.705090284,31.82877731,-2.384636402,45.69742966,0.6143590212,59.86306,2.655699015,65.37417603,classical
classical.00068.wav,661794,0.2572900951,0.08502996713,0.05737665296,0.0008825386176,1559.868903,54886.12274,1616.110934,46415.68871,2813.322148,241051.4913,0.0951725487,0.0003409983661,-0.0001506855333,0.003777264152,-0.0001693930099,7.50E-05,83.35433468,-234.395401,4016.927246,130.2594299,256.5203857,-39.53585815,122.8384781,19.33927345,61.46372986,-6.798908234,67.38021088,-5.137262344,39.57221222,-3.713950157,49.32961273,-4.032189369,71.98493958,-5.072198868,110.92276,-1.370555878,42.24084091,-7.748773575,72.16399384,-4.379882336,83.36349487,0.4718624651,93.90914154,0.7792008519,97.33177185,5.457289696,99.21185303,8.772969246,101.3010788,7.046066284,66.17153931,2.427167416,95.87338257,-2.290119171,97.70426178,-0.2425985485,109.9904327,classical
classical.00069.wav,661794,0.2366361767,0.08528611064,0.02915039659,0.0001491328003,1349.275014,41423.26167,1522.806819,34731.72612,2443.460657,159520.5391,0.07925337152,0.0004408975426,-0.0001724256435,0.000947106455,-0.0001581958641,7.66E-06,69.83741554,-321.2634583,1765.812256,136.3085327,284.2453918,-28.29458237,197.8817596,31.03899956,100.3562088,0.5667708516,54.31339264,0.2270039618,70.19047546,0.6589531898,53.97917938,-1.31732142,46.38335037,-0.041371461,47.75529861,-0.4193557203,61.42667389,-6.184533119,67.15326691,-0.1565732509,71.86566162,-0.4766108394,94.68197632,-0.7493168712,63.93506622,7.477033615,98.92832947,10.98069191,159.224823,7.834348202,185.6804962,4.321857929,109.2174225,2.988080263,106.8696365,5.856626511,104.3210831,classical
classical.00070.wav,661794,0.2441882044,0.08790096641,0.0319445245,0.000687379681,1355.504022,88913.73318,1615.200722,74024.73304,2521.824529,376084.1135,0.07083778942,0.000565057301,-0.0001834504365,0.001559762284,-0.0001901595242,2.94E-05,161.4990234,-321.1299744,7181.206543,134.6035919,577.7010498,-18.25528908,342.2624207,22.19682312,84.7328186,0.4218311012,83.05314636,-3.799387693,53.92835236,0.4846670926,49.24769592,-1.144471407,54.38697433,-1.897786498,75.40174103,-0.1007324606,81.90896606,-2.754602671,66.39720154,0.5867367983,105.7729568,2.49475956,78.94506836,0.2997528017,61.24037933,1.674693704,63.20537949,2.884592772,61.83647537,2.083273172,71.88963318,1.163759828,50.0120163,-2.392161608,46.79344177,-3.423226118,98.65246582,classical
classical.00071.wav,661794,0.2080796957,0.0826177597,0.05168052018,0.001590517466,1397.437273,73420.70609,1574.496203,49738.07246,2616.034375,273641.0969,0.07586297008,0.0005550322755,-0.000109554232,0.003989757039,-0.0001223723084,4.80E-05,143.5546875,-269.67276,4957.212891,136.4424744,409.3413086,-25.02957535,224.1281433,26.40132332,80.51351166,0.6752402186,70.19799805,-5.365645409,30.19527626,-1.104305387,51.75583649,-1.495830178,101.5763016,-0.1750898957,92.47387695,-3.803641081,64.84532928,-9.292686462,81.73709869,-3.14176774,94.4283371,1.649881244,95.88101196,0.6826141477,119.2812042,1.916604519,117.22686,2.245543718,95.82659149,-2.130691767,86.48410797,-3.678655863,60.30218124,-1.077351689,88.35745239,3.54028368,165.0917206,classical
classical.00072.wav,661794,0.2793487012,0.08562169224,0.02072436735,0.0002014602214,1285.145712,128608.2673,1659.974389,71935.72902,2476.584818,462316.9558,0.0637424171,0.0008176006819,-0.0001257367694,0.000556183164,-0.0001092761813,1.18E-05,117.4538352,-360.8185425,6762.600098,138.986084,840.1782837,-12.93692112,200.7175446,33.78664398,83.36930847,7.590706348,57.14449692,-1.715435266,35.32069016,1.025928617,37.70788956,4.06954813,33.46141815,3.937297583,54.50245285,0.9441125393,98.60622406,0.520314157,175.8889771,4.687003613,166.0384979,3.339288712,76.82731628,-2.254823685,63.15667343,-1.846510649,74.45865631,2.224443674,51.1322937,1.786070824,63.84510422,-1.516962051,55.31471252,-3.256617546,76.65695953,4.000946999,101.7100601,classical
classical.00073.wav,661794,0.2163192183,0.08446601778,0.04380865395,0.000567441457,1211.613043,104945.4933,1337.900713,91836.30145,2105.24115,445956.6335,0.0709397507,0.0004923580166,-0.0001326961647,0.002183151199,-0.0001021590579,5.91E-05,129.1992188,-306.848999,5715.746094,152.8592682,674.6268311,-27.60104942,348.3808899,16.33049011,231.1233368,-3.14158082,176.2913666,-8.933115959,104.4749832,-5.43667078,74.62884521,-9.778673172,86.62003326,-7.106647491,74.24793243,0.2986222506,63.55418015,0.8942699432,144.3708038,5.444417953,199.7419128,8.217877388,174.7336426,4.1996665,130.5769043,2.047336578,84.12756348,3.022182226,83.28016663,-0.3951009214,68.23461151,-2.814562082,66.4822464,-2.904453278,102.1738663,1.343889117,153.144165,classical
classical.00074.wav,661794,0.2374052107,0.08319225907,0.03731475398,0.000717431074,1360.153923,88014.24797,1572.601835,58306.40936,2568.996067,358237.2831,0.07213798458,0.000489219001,-0.0001182172273,0.00164216361,-0.0001192250347,0.0001029211562,161.4990234,-289.710907,7196.699707,143.9020996,441.0941467,-26.99879837,131.973114,24.06792259,69.95340729,-1.148625731,64.79381561,-6.298394203,68.73775482,-2.740370035,40.00960541,-3.523544788,38.08337402,-3.019984484,66.4673996,-3.146546602,57.46298599,-7.26484251,46.82017517,-1.695729733,54.59682083,3.077830553,71.7322998,2.687298775,73.74331665,2.527074814,60.02486801,4.610609531,63.36494446,2.38289547,54.70267868,-1.265461326,45.03510666,-3.549344301,74.81498718,-2.814049006,107.1788483,classical
classical.00075.wav,661794,0.2173613161,0.08582343906,0.01647871546,9.97E-05,1171.462308,81123.25083,1466.846302,38293.54578,2235.314687,323329.2026,0.06086408788,0.0006650127174,-8.75E-05,0.0003544101201,-5.39E-05,2.08E-06,117.4538352,-412.9704285,3767.01001,138.5377808,799.5814209,-19.24843979,267.5526733,34.16341019,73.46705627,8.972399712,81.59493256,-4.291573524,36.0147438,4.162137985,56.42256927,0.8806267381,57.86455917,3.079140425,50.09117126,0.1046601385,72.40867615,-4.064545155,125.5053558,3.791708231,123.0781097,5.926168919,159.7841492,3.492968559,201.9886475,6.617740154,182.3553925,6.735692024,114.0621338,2.471732378,158.3003845,-1.873949289,200.4139557,-0.06067515165,124.1197052,2.717146158,129.3641357,classical
classical.00076.wav,661794,0.2603875697,0.08406280726,0.05881597474,0.001409285935,1340.642382,71733.16657,1539.044982,49838.66549,2522.515657,259580.9557,0.07174562246,0.0005150535623,-5.20E-05,0.00413278304,-0.000104384897,0.0001490219292,172.265625,-238.7260742,5489.292969,149.7326965,567.8424683,-28.86225128,175.5886841,28.27163124,79.43637085,-0.7836422324,64.56977081,-3.931684494,29.81953621,-2.148995399,33.01154327,-4.346830845,29.40376091,-4.187112808,32.86639023,-3.433684111,34.46779633,-5.754953861,54.25513077,-0.0946393311,85.24404144,2.541508913,99.37699127,0.6881902218,70.99074554,0.06012161076,71.89660645,1.696560144,43.04164124,0.6577659845,40.17210388,1.477571964,61.51411438,-1.836199522,71.69741058,-6.25835228,83.41477966,classical
